HOUSEID WTHHFIN HHVEHCNT HHFAMINC NUMADLT WRKCOUNT DRVRCNT HOMEOWN URBRUR URSIZE D_PT HHR_AGE HHR_SEX HHR_EDUC HBRESDN HBPPOPDN HBHTNRNT HTRESDN HTHTNRNT HTPPOPDN HTEEMPDN TOTANNMI TOTBESTM GSCOST AVGGSCST GSTOTCST GSTOTEST zero logsum1 logsum2 logsum3 logsum4 const MILES LOG_MILES MILES_LOWER GSTTOTCST_1000 GSTTOTEST_1000 GSTOTCST_1000 GSTOTEST_1000 HTRESDN_1000 COST_PER_MILE MEAN_COST MILES_10k logsum
20040385 149.335 2 16 2 1 2 1 1 6 0 46 0 3 300 750 5 750 20 1500 750 31500 29791.9102 6.05 3.025 3422 3543.838235 0 14.151748 18.748344 24.819187 38.468965 1 29.7919102 3.3942368868581 29.7919102 3.422 3.543838235 3.422 3.543838235 0.75 0.114863396708278 0.118953038298296 2.97919102 18.748344
20069434 78.0496 2 9 2 1 2 1 0 1 0 32 0 2 50 300 20 50 20 50 25 9000 26327.3746 6.06 3.03 4365 4765.579011 0 14.036501 17.792671 22.879028 36.554894 1 26.3273746 3.27060925718084 26.3273746 4.365 4.765579011 4.365 4.765579011 0.05 0.165797010386292 0.181012314497929 2.63273746 17.792671
20123000 36.3551 2 18 2 0 2 1 0 1 0 75 0 5 50 50 5 50 5 300 25 24000 13777.8663 6.06 3.03 2214 3678.717536 0 13.913978 19.822797 26.654596 41.010782 1 13.7778663 2.62306341324818 13.7778663 2.214 3.678717536 2.214 3.678717536 0.05 0.160692515937682 0.267001976641332 1.37778663 19.822797
20129767 2221.735 2 16 2 2 1 1 1 6 0 58 1 3 750 1500 30 750 40 1500 3000 21000 29542.723 6.06 3.03 5226 2434.436842 0 13.946862 18.877451 25.676767 38.910211 1 29.542723 3.3858374529497 29.542723 5.226 2.434436842 5.226 2.434436842 0.75 0.176896354476194 0.0824039423177071 2.9542723 18.877451
20152886 16047.1545 3 7 2 1 2 0 1 5 0 24 0 3 1500 7000 95 750 95 3000 750 20500 35054.8264 9.15 3.05 5856 2912.857506 0 13.573972 18.259941 25.207408 36.707464 1 35.0548264 3.55691330442873 35.0548264 5.856 2.912857506 5.856 2.912857506 0.75 0.167052603061814 0.083094335506394 3.50548264 25.207408
20243672 351.8197 1 17 1 1 1 0 0 1 0 25 0 4 300 300 30 50 30 300 150 15000 30575.4288 3.03 3.03 3632 3636.216697 0 12.527253 19.509725 26.04216 39.267556 1 30.5754288 3.42019670600474 30.5754288 3.632 3.636216697 3.632 3.636216697 0.05 0.11878819504896 0.118926106344582 3.05754288 12.527253
20291057 4753.9688 2 17 3 2 2 1 1 6 0 57 1 4 3000 7000 20 3000 30 7000 1500 22000 5511.3942 6.13 3.065 601 3432.750531 0 13.31518 18.65085 24.389519 38.302157 1 5.5113942 1.70681762201091 5.5113942 0.601 3.432750531 0.601 3.432750531 3 0.109046817953976 0.622846126847541 0.55113942 18.65085
20330349 577.6044 1 17 2 0 1 1 1 6 0 78 1 4 17000 30000 70 17000 50 17000 5000 12000 8519.4632 3.03 3.03 1164 1327.8006 0 12.588792 19.399909 25.483362 38.953259 1 8.5194632 2.14235333416151 8.5194632 1.164 1.3278006 1.164 1.3278006 17 0.136628326535878 0.155854960439292 0.85194632 12.588792
20450920 136.3987 1 18 2 1 2 1 1 6 1 64 0 4 7000 17000 60 7000 40 17000 3000 10000 9054.4643 3.08 3.08 1429 3088.697105 0 12.353706 19.960027 27.395269 40.970339 1 9.0544643 2.20325792890061 9.0544643 1.429 3.088697105 1.429 3.088697105 7 0.157822699681968 0.341124223660587 0.90544643 12.353706
20506779 73.788 2 17 2 1 2 1 1 6 0 42 1 4 750 3000 5 750 5 3000 350 45000 33645.4279 6.06 3.03 4523 3548.840135 0 13.93521 19.630233 25.466947 38.088807 1 33.6454279 3.5158771746453 33.6454279 4.523 3.548840135 4.523 3.548840135 0.75 0.134431341264053 0.105477634154268 3.36454279 19.630233
20640767 34.3527 2 14 2 1 2 1 1 2 0 72 0 5 1500 7000 40 1500 40 3000 1500 6000 5030.0067 6.04 3.02 1055 3070.870812 0 14.103481 18.60312 25.459789 39.487953 1 5.0300067 1.61542131611871 5.0300067 1.055 3.070870812 1.055 3.070870812 1.5 0.209741271318784 0.610510282620498 0.50300067 18.60312
20647337 897.6312 1 6 2 0 2 1 1 6 0 72 0 5 750 3000 5 1500 5 3000 1500 20000 14284.1985 3.03 3.03 1607 1402.484475 0 11.891234 17.621352 24.18745 37.525624 1 14.2841985 2.65915392630324 14.2841985 1.607 1.402484475 1.607 1.402484475 1.5 0.112501937018027 0.0981843310984512 1.42841985 11.891234
20739782 88.4904 3 6 4 1 3 1 0 1 0 39 1 3 50 300 20 50 20 300 75 40000 42329.1719 9.09 3.03 5773 5215.4562 0 13.384715 17.611692 24.862655 37.813846 1 42.3291719 3.74547649138376 42.3291719 5.773 5.2154562 5.773 5.2154562 0.05 0.136383485451555 0.123211864676238 4.23291719 24.862655
20776929 4316.3563 2 12 2 2 2 1 1 5 0 31 1 3 1500 3000 5 3000 5 7000 750 25000 21965.267 6.1 3.05 3168 4003.083488 0 13.852678 18.243758 25.642683 37.671265 1 21.965267 3.08946243305612 21.965267 3.168 4.003083488 3.168 4.003083488 3 0.14422770276364 0.182246065481471 2.1965267 18.243758
20827027 6218.9967 2 18 2 2 2 1 1 6 0 49 0 5 1500 3000 5 1500 5 7000 3000 12000 16133.3973 6.11 3.055 2410 3537.294458 0 13.820542 19.955724 27.600749 41.586059 1 16.1333973 2.78089148992265 16.1333973 2.41 3.537294458 2.41 3.537294458 1.5 0.149379573017767 0.219252919408363 1.61333973 19.955724
20848143 84.8143 3 12 3 2 3 1 1 2 0 57 1 4 750 3000 40 300 40 1500 750 15000 41952.2124 9.09 3.03 5087 4776.516725 0 12.73151 17.881571 24.655662 37.441241 1 41.9522124 3.73653117049753 41.9522124 5.087 4.776516725 5.087 4.776516725 0.3 0.121257013849405 0.113856134199969 4.19522124 24.655662
20853811 26.8954 2 6 2 0 2 1 1 2 0 51 1 2 750 1500 40 750 30 1500 350 3500 12328.2116 6.05 3.025 1798 3183.20327 0 13.273828 16.948296 24.753618 38.44133 1 12.3282116 2.51189026204962 12.3282116 1.798 3.18320327 1.798 3.18320327 0.75 0.145844349394522 0.258204788600481 1.23282116 16.948296
20877161 64.1487 2 18 2 2 2 1 0 1 0 39 1 4 50 300 5 50 5 300 25 21000 31714.4417 6.06 3.03 4557 5270.859994 0 13.827174 20.123384 27.342594 41.178239 1 31.7144417 3.45677215127334 31.7144417 4.557 5.270859994 4.557 5.270859994 0.05 0.143688482461919 0.16619747066208 3.17144417 20.123384
20897404 56.0284 2 13 2 1 2 1 0 1 0 58 1 5 300 300 5 50 20 300 75 28000 18885.6216 6.05 3.025 2418 3922.273578 0 13.948458 18.580112 25.481758 38.762918 1 18.8856216 2.93840087063465 18.8856216 2.418 3.922273578 2.418 3.922273578 0.05 0.128033911258711 0.207685701909859 1.88856216 18.580112
20902009 1493.716 1 18 1 1 1 1 1 6 0 46 1 5 17000 30000 60 17000 60 17000 5000 7500 8145.1266 3.08 3.08 1078 2286.789675 0 12.692445 19.824176 27.256228 41.329724 1 8.1451266 2.0974197852113 8.1451266 1.078 2.286789675 1.078 2.286789675 17 0.132349078527521 0.280755571681354 0.81451266 12.692445
20906539 71.1392 3 13 2 0 2 1 1 6 0 68 1 5 3000 7000 50 7000 50 17000 3000 23500 39174.0257 9.24 3.08 6475 2113.393287 0 13.675065 18.320527 25.867371 39.504715 1 39.1740257 3.66801391747971 39.1740257 6.475 2.113393287 6.475 2.113393287 7 0.165288092921224 0.0539488410811963 3.91740257 25.867371
20917786 248.2867 2 6 2 2 2 0 1 2 0 63 0 5 3000 7000 90 1500 70 3000 5000 38000 34011.9039 6.06 3.03 3057 2282.787493 0 13.181909 16.603076 23.32161 37.16759 1 34.0119039 3.52671057804619 34.0119039 3.057 2.282787493 3.057 2.282787493 1.5 0.0898802962923813 0.0671173098604457 3.40119039 16.603076
20930356 32.325 2 14 2 1 2 1 1 1 0 76 0 4 1500 3000 20 1500 50 3000 3000 15500 15145.9642 6.06 3.03 2099 3331.329135 0 13.880412 18.264533 24.212247 38.01397 1 15.1459642 2.71773410702847 15.1459642 2.099 3.331329135 2.099 3.331329135 1.5 0.138584772305219 0.21994830378643 1.51459642 18.264533
20931531 43.6571 2 16 2 2 2 1 1 2 0 22 1 3 300 750 20 300 40 1500 750 38000 24102.3575 6.06 3.03 4546 5110.771829 0 13.793452 18.222899 25.18978 38.685608 1 24.1023575 3.18230965728915 24.1023575 4.546 5.110771829 4.546 5.110771829 0.3 0.188612255046005 0.212044478595092 2.41023575 18.222899
21032042 63.3842 2 18 2 1 2 1 1 6 0 35 0 4 1500 7000 20 1500 20 7000 350 32654 29682.6074 6.06 3.03 3530 3810.376793 0 13.716724 19.977448 26.650623 40.1479 1 29.6826074 3.39056126484487 29.6826074 3.53 3.810376793 3.53 3.810376793 1.5 0.118924862375803 0.128370690002119 2.96826074 19.977448
21036826 295.961 2 18 2 1 2 1 0 1 0 37 0 4 300 750 5 300 5 750 750 20272 35623.2975 6.06 3.03 4475 5063.438013 0 13.812743 19.80723 27.191253 41.091259 1 35.6232975 3.57299984797318 35.6232975 4.475 5.063438013 4.475 5.063438013 0.3 0.125620038403239 0.142138386066029 3.56232975 19.80723
21048931 1401.4327 2 18 2 2 2 1 1 6 0 45 0 4 1500 7000 30 1500 30 7000 750 20000 19456.8757 6.06 3.03 3162 3818.714721 0 14.040837 21.028082 28.267879 40.793952 1 19.4568757 2.96820051402252 19.4568757 3.162 3.818714721 3.162 3.818714721 1.5 0.162513244611004 0.196265565956203 1.94568757 21.028082
21096053 61.3082 2 18 2 1 2 1 1 2 0 38 0 4 750 1500 20 300 20 750 350 69992 54545.1981 6.06 3.03 6510 4448.208719 0 14.271064 20.585705 27.450763 40.909189 1 54.5451981 3.99902968090672 54.5451981 6.51 4.448208719 6.51 4.448208719 0.3 0.119350561126663 0.081550876593113 5.45451981 20.585705
21122411 1424.0044 2 10 2 0 2 1 1 2 0 73 0 2 750 1500 30 750 20 1500 750 9000 9638.8915 6.1 3.05 1482 2985.074577 0 13.863436 18.375237 24.359809 38.866456 1 9.6388915 2.26580611238408 9.6388915 1.482 2.985074577 1.482 2.985074577 0.75 0.153752119732855 0.309690650320112 0.96388915 18.375237
21129090 183.3541 3 18 3 3 3 1 1 6 0 42 1 3 1500 7000 20 1500 30 7000 1500 52000 45593.9208 9.09 3.03 6044 5400.410781 0 13.579795 19.810326 27.056216 40.782787 1 45.5939208 3.81977439184353 45.5939208 6.044 5.400410781 6.044 5.400410781 1.5 0.132561532194441 0.11844585168907 4.55939208 27.056216
21188033 1118.0801 3 18 3 1 3 1 1 6 1 53 0 5 1500 7000 5 3000 20 7000 1500 40442 30837.0782 9.09 3.03 4454 4248.527747 0 13.156983 19.641129 27.505941 41.511268 1 30.8370782 3.42871780361033 30.8370782 4.454 4.248527747 4.454 4.248527747 3 0.144436511498032 0.137773355810344 3.08370782 27.505941
21198537 847.6462 2 16 2 1 2 1 1 6 0 63 1 5 300 1500 0 750 5 1500 350 25000 40145.5412 6.06 3.03 5039 2757.028149 0 13.759537 18.486755 26.307556 39.318265 1 40.1455412 3.69251138067668 40.1455412 5.039 2.757028149 5.039 2.757028149 0.75 0.125518297907515 0.0686758246766393 4.01455412 18.486755
21304440 2779.318 2 17 1 1 1 1 1 6 0 63 1 3 3000 7000 40 3000 30 7000 1500 17000 14100.2012 6.1 3.05 2500 2140.154428 0 13.925118 19.089805 25.296723 39.754834 1 14.1002012 2.64618906678586 14.1002012 2.5 2.140154428 2.5 2.140154428 3 0.177302434521289 0.151781836134367 1.41002012 19.089805
21339714 711.1052 2 18 2 2 2 1 1 6 0 31 0 5 7000 17000 20 3000 30 7000 5000 37500 21178.1235 6.06 3.03 2253 3985.233574 0 13.671314 19.386497 26.652801 41.254826 1 21.1781235 3.05296873851454 21.1781235 2.253 3.985233574 2.253 3.985233574 3 0.10638336300192 0.188176897447973 2.11781235 19.386497
21349393 44.5921 3 18 2 2 2 1 1 2 0 49 1 4 300 750 20 300 5 750 150 43000 61707.9066 9.09 3.03 10713 4431.661141 0 14.009294 19.926286 27.044313 41.097883 1 61.7079066 4.12241206856846 61.7079066 10.713 4.431661141 10.713 4.431661141 0.3 0.173608222839956 0.0718167474020258 6.17079066 27.044313
21416101 60.9054 3 17 2 2 2 1 0 1 0 53 1 2 50 300 5 300 5 300 25 19556 36826.0399 9.09 3.03 6061 5198.881266 0 14.062813 19.7414 25.496784 39.080698 1 36.8260399 3.60620520091807 36.8260399 6.061 5.198881266 6.061 5.198881266 0.3 0.164584625891311 0.141174051842593 3.68260399 25.496784
21543146 41.7799 3 17 3 3 3 1 0 1 0 38 1 3 300 750 60 300 50 300 150 42500 50842.642 9.09 3.03 6349 6715.446928 0 13.665645 19.697017 25.113509 39.078013 1 50.842642 3.92873541192617 50.842642 6.349 6.715446928 6.349 6.715446928 0.3 0.124875493291635 0.132082965476106 5.0842642 25.113509
21689941 926.0452 1 18 1 1 1 1 1 6 0 64 0 5 17000 17000 50 17000 60 17000 5000 4000 4220.214 3.08 3.08 755 1838.850558 0 12.515455 19.679643 27.117729 41.390725 1 4.220214 1.43988583766264 4.220214 0.755 1.838850558 0.755 1.838850558 17 0.178900880381895 0.435724481744291 0.4220214 12.515455
21778863 184.8842 2 7 2 1 2 1 0 1 0 46 1 2 300 300 5 50 20 300 75 5000 5991.642 6.07 3.035 1203 4242.505696 0 13.419276 18.620938 23.525349 36.378466 1 5.991642 1.7903654981016 5.991642 1.203 4.242505696 1.203 4.242505696 0.05 0.200779686102741 0.708070625047358 0.5991642 18.620938
21790678 58.7843 3 8 2 1 2 1 0 1 0 55 0 2 50 300 5 50 5 300 75 6500 16848.5888 9.08 3.026666667 3271 4105.87425 0 13.328886 17.401148 23.468845 37.473864 1 16.8485888 2.82426690254924 16.8485888 3.271 4.10587425 3.271 4.10587425 0.05 0.194140888523554 0.243692471739829 1.68485888 23.468845
21830707 579.2792 1 15 1 0 1 1 1 6 0 64 1 3 17000 17000 80 17000 80 17000 5000 3800 3800 3.07 3.07 561 1683.399704 0 12.309172 18.507771 25.221731 38.77452 1 3.8 1.33500106673234 3.8 0.561 1.683399704 0.561 1.683399704 17 0.147631578947368 0.442999922105263 0.38 12.309172
21917363 147.3414 2 17 2 1 2 1 1 2 0 32 1 4 750 1500 20 300 20 750 350 13000 15403.5912 6.06 3.03 2108 4510.183646 0 14.048074 19.770751 26.402169 39.653588 1 15.4035912 2.7346006770391 15.4035912 2.108 4.510183646 2.108 4.510183646 0.3 0.136851203893284 0.29280078829929 1.54035912 19.770751
21923618 28.6865 3 18 2 1 3 1 0 1 0 45 0 5 300 750 60 300 50 300 150 57801 47883.1508 9.09 3.03 7024 5750.444033 0 13.980504 20.188396 27.509162 40.812431 1 47.8831508 3.86876368470676 47.8831508 7.024 5.750444033 7.024 5.750444033 0.3 0.14669043040501 0.12009326740044 4.78831508 27.509162
21943193 1911.0509 1 8 1 0 1 0 1 6 0 70 1 2 3000 7000 60 3000 50 7000 3000 2500 13761.2925 3.03 3.03 1710 534.0571443 0 12.28518 17.49996 24.39525 37.437901 1 13.7612925 2.62185975977994 13.7612925 1.71 0.5340571443 1.71 0.5340571443 3 0.124261583713884 0.0388086471020073 1.37612925 12.28518
21950315 94.3863 1 8 1 0 1 1 1 6 0 81 0 3 7000 17000 60 17000 90 17000 5000 2500 27130.8237 3.08 3.08 5349 648.9793084 0 12.263736 17.217264 24.95724 37.287043 1 27.1308237 3.30067048743369 27.1308237 5.349 0.6489793084 5.349 0.6489793084 17 0.197155827598408 0.0239203687870339 2.71308237 12.263736
21961722 3466.6458 3 18 2 2 2 1 1 2 0 55 1 3 750 3000 0 300 5 1500 1500 33000 30581.1232 9.15 3.05 4874 4464.22634 0 14.039087 19.829252 27.28144 41.62603 1 30.5811232 3.42038292971521 30.5811232 4.874 4.46422634 4.874 4.46422634 0.3 0.159379365111089 0.14597980299167 3.05811232 27.28144
21984253 34.316 3 12 2 1 3 1 1 2 0 46 1 5 300 1500 20 300 20 1500 750 21666 75036.1913 9.08 3.026666667 10686 4611.186065 0 13.744985 19.33244 27.119079 38.417932 1 75.0361913 4.31797054781285 75.0361913 10.686 4.611186065 10.686 4.611186065 0.3 0.142411279342213 0.0614528267641431 7.50361913 27.119079
22145604 46.8742 2 17 2 1 2 1 1 2 1 66 1 5 1500 3000 5 750 5 1500 150 21600 11889.2205 6.07 3.035 1551 3482.198187 0 13.677261 18.424654 24.927392 38.884041 1 11.8892205 2.47563214926006 11.8892205 1.551 3.482198187 1.551 3.482198187 0.75 0.130454305225477 0.29288700524984 1.18892205 18.424654
22167361 51.1667 3 18 2 1 2 1 1 2 0 59 0 4 50 300 5 50 20 300 75 32000 30777.879 9.09 3.03 3978 3925.613083 0 13.591845 19.550253 27.467324 40.605489 1 30.777879 3.42679621765438 30.777879 3.978 3.925613083 3.978 3.925613083 0.05 0.129248672398771 0.12754657600025 3.0777879 27.467324
22204435 24839.6105 1 3 2 1 2 0 1 5 0 53 1 1 7000 17000 20 7000 40 17000 3000 6000 8372.6778 3.05 3.05 1006 2205.581845 0 10.798147 17.211707 24.33446 37.641701 1 8.3726778 2.12497376165065 8.3726778 1.006 2.205581845 1.006 2.205581845 7 0.120152718643968 0.263426098278857 0.83726778 10.798147
22206868 604.8174 2 18 2 1 2 1 1 6 0 51 0 5 3000 7000 60 3000 50 7000 5000 14500 17952.2385 6.05 3.025 2134 3230.330451 0 13.875593 19.666091 27.137531 41.136729 1 17.9522385 2.88771481467984 17.9522385 2.134 3.230330451 2.134 3.230330451 3 0.118870969767921 0.179940259316408 1.79522385 19.666091
22221807 522.3771 2 13 2 2 2 0 1 2 0 25 0 3 1500 3000 5 300 5 750 150 33000 24050.9779 6.06 3.03 2537 4203.56 0 13.664982 17.619652 25.187987 38.884758 1 24.0509779 3.18017565684779 24.0509779 2.537 4.20356 2.537 4.20356 0.3 0.105484276379465 0.174777092951385 2.40509779 17.619652
22298096 48.2813 3 18 2 2 2 1 0 1 0 45 0 4 50 300 30 50 50 300 75 55000 64998.4795 9.09 3.03 8528 5121.546955 0 13.986863 20.467238 27.573902 41.07039 1 64.9984795 4.17436387731434 64.9984795 8.528 5.121546955 8.528 5.121546955 0.05 0.131203069142564 0.0787948732708432 6.49984795 27.573902
22309152 162.2713 3 18 3 2 3 1 1 6 0 46 1 3 750 1500 5 300 5 1500 150 9000 33578.3129 9.09 3.03 4734 5043.675762 0 13.581615 20.094782 27.874108 41.898953 1 33.5783129 3.51388040917225 33.5783129 4.734 5.043675762 4.734 5.043675762 0.3 0.140983855088205 0.150206348276658 3.35783129 27.874108
22437288 5912.0395 1 8 2 2 2 0 1 6 0 24 0 2 3000 7000 60 300 30 750 750 13928 20708.7349 3.03 3.03 2407 3261.144738 0 12.292134 17.643386 24.833846 37.344854 1 20.7087349 3.03055558710997 20.7087349 2.407 3.261144738 2.407 3.261144738 0.3 0.116231146500407 0.157476772663694 2.07087349 12.292134
22502403 69.8777 3 16 3 1 3 1 0 1 0 60 0 3 300 300 20 50 20 300 150 32000 43402.7822 9.09 3.03 6469 5566.241686 0 13.443478 18.661142 25.684353 39.652771 1 43.4027822 3.77052354504244 43.4027822 6.469 5.566241686 6.469 5.566241686 0.05 0.149045744814027 0.128246195378692 4.34027822 25.684353
22512934 144.4191 3 13 3 3 3 1 1 2 0 38 1 3 300 300 5 300 5 300 75 68000 53059.0965 9.09 3.03 7129 5775.750691 0 13.508713 19.451036 26.056037 38.182727 1 53.0590965 3.97140632067167 53.0590965 7.129 5.775750691 7.129 5.775750691 0.3 0.134359619184243 0.108855051668662 5.30590965 26.056037
22564317 401.5862 2 10 2 0 2 1 1 6 0 69 0 5 3000 7000 5 1500 5 7000 3000 5000 15642.5567 6.15 3.075 2338 1826.493444 0 13.678087 18.305845 22.871038 36.055906 1 15.6425567 2.7499951936241 15.6425567 2.338 1.826493444 2.338 1.826493444 1.5 0.149464057880001 0.116764380595149 1.56425567 18.305845
22590978 1549.1482 2 18 2 2 2 1 1 6 0 28 0 5 7000 7000 30 1500 20 3000 350 25000 35227.8438 6.06 3.03 4951 4059.890094 0 13.883245 19.609808 26.828933 41.320466 1 35.2278438 3.56183678696041 35.2278438 4.951 4.059890094 4.951 4.059890094 1.5 0.140542237785215 0.115246624716782 3.52278438 19.609808
22597052 5281.4718 1 10 1 1 1 0 1 6 0 32 0 4 3000 7000 70 3000 50 7000 350 7000 14137.5238 3.03 3.03 2715 1547.819133 0 12.612682 17.952817 24.272701 37.448213 1 14.1375238 2.64883252490678 14.1375238 2.715 1.547819133 2.715 1.547819133 3 0.192042117021936 0.109483043487432 1.41375238 12.612682
22612311 31.8231 4 18 3 3 3 1 1 2 0 49 0 3 750 1500 5 750 30 1500 350 43000 42361.9075 12.11 3.0275 6871 5938.700681 0 13.351286 19.69567 26.904673 48.538329 1 42.3619075 3.74624955040868 42.3619075 6.871 5.938700681 6.871 5.938700681 0.75 0.162197606422704 0.140189642805863 4.23619075 48.538329
22631693 61.958 2 10 2 1 2 1 0 1 0 58 1 5 300 750 60 300 50 300 150 20000 17286.2977 6.07 3.035 2290 3660.259242 0 13.85908 18.05053 22.50485 38.946829 1 17.2862977 2.84991414721154 17.2862977 2.29 3.660259242 2.29 3.660259242 0.3 0.132474867651967 0.211743388059318 1.72862977 18.05053
22750839 430.3098 3 18 2 2 2 1 1 6 0 54 1 5 750 3000 5 1500 30 3000 350 28000 24538.5653 9.24 3.08 3779 3412.866925 0 14.062543 20.46636 27.268495 40.522812 1 24.5385653 3.20024597384101 24.5385653 3.779 3.412866925 3.779 3.412866925 1.5 0.154002483592633 0.139081763064608 2.45385653 27.268495
22845128 54.5041 2 16 2 1 2 1 0 1 0 61 0 3 50 300 20 50 5 300 25 22000 24535.8387 6.06 3.03 3721 4473.387871 0 13.910799 18.637322 25.786132 39.717796 1 24.5358387 3.20013485277665 24.5358387 3.721 4.473387871 3.721 4.473387871 0.05 0.151655708431112 0.182320560780341 2.45358387 18.637322
22901033 536.9046 2 18 2 2 2 1 1 6 0 43 1 4 750 3000 0 750 30 3000 750 15000 20704.8397 6.06 3.03 3404 3868.485734 0 13.754826 19.904933 27.287051 41.454122 1 20.7048397 3.03036747487628 20.7048397 3.404 3.868485734 3.404 3.868485734 0.75 0.164406006002548 0.186839685312802 2.07048397 19.904933
22909084 481.3497 1 6 1 0 1 1 1 6 0 70 1 4 1500 3000 5 1500 5 3000 150 10000 12146.8036 3.03 3.03 1146 566.1654174 0 11.881463 17.130366 25.790609 37.527257 1 12.1468036 2.49706605698612 12.1468036 1.146 0.5661654174 1.146 0.5661654174 1.5 0.0943458079786521 0.0466102388779876 1.21468036 11.881463
22913465 450.7255 1 12 2 1 2 1 1 6 0 60 1 2 7000 17000 30 7000 50 17000 3000 10000 9754.9994 3.08 3.08 1183 3027.966933 0 12.497862 18.265351 25.042423 37.62522 1 9.7549994 2.27777991256815 9.7549994 1.183 3.027966933 1.183 3.027966933 7 0.121271150462603 0.310401549896559 0.97549994 12.497862
22938178 32.6946 3 18 2 0 2 1 0 1 0 66 0 5 50 50 30 50 30 50 25 15500 8074.1919 9.06 3.02 1682 3902.687094 0 13.439708 20.019276 27.043612 41.739684 1 8.0741919 2.08867278979755 8.0741919 1.682 3.902687094 1.682 3.902687094 0.05 0.208318060907123 0.48335327452398 0.80741919 27.043612
22963134 185.5368 1 18 1 1 1 1 1 6 0 51 0 5 7000 17000 30 7000 50 17000 1500 9500 7326.7188 3.08 3.08 870 2162.362143 0 12.768124 20.038295 27.718301 41.272469 1 7.3267188 1.99152777584165 7.3267188 0.87 2.162362143 0.87 2.162362143 7 0.118743468085605 0.295133770249242 0.73267188 12.768124
22986218 42.6954 3 18 2 2 2 1 1 2 1 60 0 4 750 3000 30 750 30 1500 350 59457 51594.7834 9.57 3.19 6885 4157.92057 0 13.726871 19.751725 26.953224 40.884525 1 51.5947834 3.94342057047766 51.5947834 6.885 4.15792057 6.885 4.15792057 0.75 0.133443723304787 0.0805880032049907 5.15947834 26.953224
22997009 117.1431 2 18 1 1 1 1 1 2 0 62 0 5 300 750 5 300 5 750 150 8300 17170.4393 6.06 3.03 2581 2601.110017 0 13.309168 19.403491 26.731237 41.270647 1 17.1704393 2.84318925990532 17.1704393 2.581 2.601110017 2.581 2.601110017 0.3 0.150316480254527 0.151487680166692 1.71704393 19.403491
23007352 1667.4801 1 10 1 1 1 1 1 6 0 60 1 4 1500 3000 30 1500 20 3000 350 12000 6965.2827 3.03 3.03 853 1421.565924 0 12.654425 18.709463 24.765171 38.890133 1 6.9652827 1.94093819506565 6.9652827 0.853 1.421565924 0.853 1.421565924 1.5 0.122464519638234 0.204093069187271 0.69652827 12.654425
23022216 201.0316 2 16 2 0 2 1 1 6 0 72 0 5 3000 7000 70 3000 60 7000 5000 13200 21876.2075 6.06 3.03 2561 2275.865598 0 13.577823 18.343505 25.906543 40.005174 1 21.8762075 3.08539963072021 21.8762075 2.561 2.275865598 2.561 2.275865598 3 0.117067823570425 0.104033827527006 2.18762075 18.343505
23076974 143.3671 2 18 2 2 2 1 0 1 0 52 1 3 300 750 5 300 5 1500 150 52600 20290.9978 6.07 3.035 3901 5129.226647 0 13.738252 19.691665 27.055307 42.47774 1 20.2909978 3.01017732956303 20.2909978 3.901 5.129226647 3.901 5.129226647 0.3 0.19225274372658 0.252783362235641 2.02909978 19.691665
23159886 244.7471 2 18 2 2 2 1 1 6 0 36 0 5 3000 7000 5 3000 30 17000 3000 11000 11202.0421 6.17 3.085 1710 3860.806042 0 14.096976 20.333248 27.668848 41.245902 1 11.2020421 2.41609609203803 11.2020421 1.71 3.860806042 1.71 3.860806042 3 0.152650738564891 0.344651984659119 1.12020421 20.333248
23190973 18478.087 1 16 1 1 1 0 1 5 0 58 1 5 1500 3000 30 1500 30 3000 750 15000 11558.1832 3.05 3.05 1310 1421.068511 0 12.784379 18.730665 25.761588 39.238783 1 11.5581832 2.44739368826313 11.5581832 1.31 1.421068511 1.31 1.421068511 1.5 0.113339612059445 0.12294912499743 1.15581832 12.784379
23221493 98.4939 3 17 2 2 2 1 0 1 0 58 1 3 50 50 20 50 20 50 75 32750 50291.3722 9.09 3.03 8014 4892.575496 0 13.805919 19.618729 25.593644 39.250666 1 50.2913722 3.91783353555432 50.2913722 8.014 4.892575496 8.014 4.892575496 0.05 0.159351388705994 0.097284589423074 5.02913722 25.593644
23225754 5281.4606 2 18 2 2 2 0 1 6 0 49 1 5 3000 7000 30 3000 20 7000 1500 27500 32351.9731 6.06 3.03 3038 2966.753485 0 13.602343 19.683437 27.202425 41.244774 1 32.3519731 3.47667501135898 32.3519731 3.038 2.966753485 3.038 2.966753485 3 0.0939046280302452 0.0917023971252004 3.23519731 19.683437
23277098 75.1075 2 18 2 2 2 1 0 1 0 54 0 5 50 300 20 50 5 300 25 36000 20543.5066 6.06 3.03 2529 4715.699159 0 13.895797 19.979597 28.013681 41.78259 1 20.5435066 3.0225449104746 20.5435066 2.529 4.715699159 2.529 4.715699159 0.05 0.12310459208556 0.229546943996406 2.05435066 19.979597
23302329 17034.0021 3 8 2 2 2 1 0 1 0 45 1 3 50 50 20 50 5 50 25 25000 30425.8982 9.15 3.05 4349 4430.044071 0 13.454489 18.016909 24.786612 39.148324 1 30.4258982 3.41529416021269 30.4258982 4.349 4.430044071 4.349 4.430044071 0.05 0.142937440052304 0.145601094234911 3.04258982 24.786612
